tanzania,neighbor,mozambique
tanzania,neighbor,rwanda
tanzania,neighbor,uganda
tanzania,neighbor,zambia
thailand,locatedin,asia
thailand,locatedin,south-eastern_asia
thailand,neighbor,cambodia
thailand,neighbor,laos
thailand,neighbor,malaysia
thailand,neighbor,myanmar
timor-leste,locatedin,south-eastern_asia
timor-leste,neighbor,indonesia
togo,locatedin,africa
togo,locatedin,western_africa
togo,neighbor,benin
togo,neighbor,burkina_faso
togo,neighbor,ghana
tokelau,locatedin,oceania
tokelau,locatedin,polynesia
tonga,locatedin,oceania
tonga,locatedin,polynesia
trinidad_and_tobago,locatedin,americas
trinidad_and_tobago,locatedin,caribbean
tunisia,locatedin,africa
tunisia,locatedin,northern_africa
tunisia,neighbor,algeria
tunisia,neighbor,libya
turkey,locatedin,asia
turkey,locatedin,western_asia
turkey,neighbor,armenia
turkey,neighbor,azerbaijan
turkey,neighbor,bulgaria
turkey,neighbor,georgia
turkey,neighbor,greece
turkey,neighbor,iran
turkey,neighbor,iraq
turkey,neighbor,syria
turkmenistan,locatedin,asia
turkmenistan,locatedin,central_asia
turkmenistan,neighbor,afghanistan
turkmenistan,neighbor,iran
turkmenistan,neighbor,kazakhstan
turkmenistan,neighbor,uzbekistan
turks_and_caicos_islands,locatedin,americas
turks_and_caicos_islands,locatedin,caribbean
tuvalu,locatedin,oceania
tuvalu,locatedin,polynesia
uganda,locatedin,eastern_africa
uganda,neighbor,dr_congo
uganda,neighbor,kenya
uganda,neighbor,rwanda
uganda,neighbor,south_sudan
uganda,neighbor,tanzania
ukraine,locatedin,eastern_europe
ukraine,locatedin,europe
ukraine,neighbor,belarus
ukraine,neighbor,hungary
ukraine,neighbor,moldova
ukraine,neighbor,poland
ukraine,neighbor,romania
ukraine,neighbor,russia
ukraine,neighbor,slovakia
united_arab_emirates,locatedin,asia
united_arab_emirates,locatedin,western_asia
united_arab_emirates,neighbor,oman
united_arab_emirates,neighbor,saudi_arabia
united_kingdom,locatedin,europe
united_kingdom,locatedin,northern_europe
united_kingdom,neighbor,ireland
united_states,locatedin,americas
united_states,locatedin,northern_america
united_states,neighbor,canada
united_states,neighbor,mexico
united_states_minor_outlying_islands,locatedin,americas
united_states_minor_outlying_islands,locatedin,northern_america
united_states_virgin_islands,locatedin,americas
united_states_virgin_islands,locatedin,caribbean
uruguay,locatedin,americas
uruguay,locatedin,south_america
uruguay,neighbor,argentina
uruguay,neighbor,brazil
uzbekistan,locatedin,asia
uzbekistan,locatedin,central_asia
uzbekistan,neighbor,afghanistan
uzbekistan,neighbor,kazakhstan
uzbekistan,neighbor,kyrgyzstan
uzbekistan,neighbor,tajikistan
uzbekistan,neighbor,turkmenistan
vanuatu,locatedin,melanesia
vanuatu,locatedin,oceania
vatican_city,locatedin,europe
vatican_city,locatedin,southern_europe
vatican_city,neighbor,italy
venezuela,locatedin,americas
venezuela,locatedin,south_america
venezuela,neighbor,brazil
venezuela,neighbor,colombia
venezuela,neighbor,guyana
vietnam,locatedin,asia
vietnam,locatedin,south-eastern_asia
vietnam,neighbor,cambodia
vietnam,neighbor,china
vietnam,neighbor,laos
wallis_and_futuna,locatedin,oceania
wallis_and_futuna,locatedin,polynesia
western_africa,locatedin,africa
western_asia,locatedin,asia
western_europe,locatedin,europe
western_sahara,locatedin,africa
western_sahara,locatedin,northern_africa
western_sahara,neighbor,algeria
western_sahara,neighbor,mauritania
western_sahara,neighbor,morocco
yemen,locatedin,western_asia
yemen,neighbor,oman
yemen,neighbor,saudi_arabia
zambia,locatedin,eastern_africa
zambia,neighbor,angola
zambia,neighbor,botswana
zambia,neighbor,dr_congo
zambia,neighbor,malawi
zambia,neighbor,mozambique
zambia,neighbor,namibia
zambia,neighbor,tanzania
zambia,neighbor,zimbabwe
zimbabwe,locatedin,africa
zimbabwe,locatedin,eastern_africa
zimbabwe,neighbor,botswana
zimbabwe,neighbor,mozambique
zimbabwe,neighbor,south_africa
zimbabwe,neighbor,zambia
�land_islands,locatedin,europe
�land_islands,locatedin,northern_europe
belgium,locatedin,europe
canada,locatedin,americas
croatia,locatedin,europe
guatemala,locatedin,americas
hong_kong,locatedin,asia
israel,locatedin,asia
jordan,locatedin,asia
libya,locatedin,africa
mali,locatedin,africa
mauritania,locatedin,africa
monaco,locatedin,europe
morocco,locatedin,africa
paraguay,locatedin,americas
poland,locatedin,europe
republic_of_the_congo,locatedin,africa
russia,locatedin,europe
san_marino,locatedin,europe
saudi_arabia,locatedin,asia
sri_lanka,locatedin,asia
suriname,locatedin,americas
syria,locatedin,asia
uganda,locatedin,africa
yemen,locatedin,asia
zambia,locatedin,africa
andorra,locatedin,europe
bangladesh,locatedin,asia
bosnia_and_herzegovina,locatedin,europe
brazil,locatedin,americas
burundi,locatedin,africa
colombia,locatedin,americas
djibouti,locatedin,africa
greece,locatedin,europe
guinea-bissau,locatedin,africa
honduras,locatedin,americas
ireland,locatedin,europe
kosovo,locatedin,europe
lesotho,locatedin,africa
macau,locatedin,asia
mexico,locatedin,americas
niger,locatedin,africa
panama,locatedin,americas
qatar,locatedin,asia
romania,locatedin,europe
rwanda,locatedin,africa
serbia,locatedin,europe
somalia,locatedin,africa
south_sudan,locatedin,africa
timor-leste,locatedin,asia
